step,layer,num_kv,deltaPKp_norm
2,6,1,0.16176381707191467
3,7,1,0.25102606415748596
4,8,1,0.42610031366348267
0,4,1,4.97796918352833e-07
1,5,1,5.221788796916371e-07
2,6,1,9.933610272128135e-07
3,7,1,9.721223932501744e-07
0,4,1,4.97796918352833e-07
1,5,1,5.221788796916371e-07
2,6,1,9.933610272128135e-07
3,7,1,9.721223932501744e-07
4,8,1,1.7621214283281006e-06
0,4,1,3.4587068853397795e-07
0,4,1,3.4587068853397795e-07
1,5,1,3.799065666498791e-07
0,4,1,3.4587068853397795e-07
1,5,1,3.799065666498791e-07
2,6,1,4.031583387131832e-07
0,4,1,0.14797674119472504
1,5,1,0.21462705731391907
2,6,1,0.34245139360427856
3,7,1,0.46352365612983704
4,8,1,0.7835724353790283
0,4,1,3.4587068853397795e-07
1,5,1,3.799065666498791e-07
2,6,1,4.031583387131832e-07
3,7,1,6.683964102194295e-07
0,4,1,3.4587068853397795e-07
1,5,1,3.799065666498791e-07
2,6,1,4.031583387131832e-07
3,7,1,6.683964102194295e-07
4,8,1,1.2157009905422456e-06
0,4,1,3.816559512870299e-07
0,4,100,5.270210294838762e-06
0,4,1,3.816559512870299e-07
1,5,1,4.1375886894456926e-07
0,4,1,3.816559512870299e-07
1,5,1,4.1375886894456926e-07
2,6,1,7.342508183683094e-07
0,4,1,3.816559512870299e-07
1,5,1,4.1375886894456926e-07
2,6,1,7.342508183683094e-07
3,7,1,7.52471748910466e-07
0,4,1,0.09709910303354263
1,5,1,0.13031914830207825
2,6,1,0.196692556142807
3,7,1,0.27030378580093384
4,8,1,0.48546427488327026
0,4,1,3.816559512870299e-07
1,5,1,4.1375886894456926e-07
2,6,1,7.342508183683094e-07
3,7,1,7.52471748910466e-07
4,8,1,1.3657139561473741e-06
0,4,1,4.440446161879663e-07
0,4,100,5.270210294838762e-06
1,5,100,1.9681991034303792e-05
0,4,1,4.440446161879663e-07
1,5,1,5.732591148444044e-07
0,4,1,4.440446161879663e-07
1,5,1,5.732591148444044e-07
2,6,1,6.710487809868937e-07
0,4,1,4.440446161879663e-07
1,5,1,5.732591148444044e-07
2,6,1,6.710487809868937e-07
3,7,1,1.7036921917679138e-06
0,4,1,4.440446161879663e-07
1,5,1,5.732591148444044e-07
2,6,1,6.710487809868937e-07
3,7,1,1.7036921917679138e-06
4,8,1,1.5656859204682405e-06
0,4,1,0.12144024670124054
1,5,1,0.1347627341747284
2,6,1,0.18949675559997559
3,7,1,0.264518678188324
4,8,1,0.4469636380672455
0,4,100,5.270210294838762e-06
1,5,100,1.9681991034303792e-05
2,6,100,1.3656619557878003e-05
0,4,1,3.7608830893987033e-07
0,4,1,3.7608830893987033e-07
1,5,1,4.873727448284626e-07
0,4,1,3.7608830893987033e-07
1,5,1,4.873727448284626e-07
2,6,1,7.327372486543027e-07
0,4,1,3.7608830893987033e-07
1,5,1,4.873727448284626e-07
2,6,1,7.327372486543027e-07
3,7,1,1.0998631978509366e-06
0,4,1,3.7608830893987033e-07
1,5,1,4.873727448284626e-07
2,6,1,7.327372486543027e-07
3,7,1,1.0998631978509366e-06
4,8,1,1.8196508335677208e-06
0,4,100,5.270210294838762e-06
1,5,100,1.9681991034303792e-05
2,6,100,1.3656619557878003e-05
3,7,100,1.8516238924348727e-05
0,4,1,6.454112622122921e-07
0,4,1,0.29143762588500977
1,5,1,0.4129437208175659
2,6,1,0.5369934439659119
3,7,1,0.6841100454330444
4,8,1,1.1471418142318726
0,4,1,6.454112622122921e-07
1,5,1,7.300048423530825e-07
0,4,1,6.454112622122921e-07
1,5,1,7.300048423530825e-07
2,6,1,7.805705308783217e-07
0,4,1,6.454112622122921e-07
1,5,1,7.300048423530825e-07
2,6,1,7.805705308783217e-07
3,7,1,1.280459855479421e-06
0,4,100,5.270210294838762e-06
1,5,100,1.9681991034303792e-05
2,6,100,1.3656619557878003e-05
3,7,100,1.8516238924348727e-05
4,8,100,2.644082451297436e-05
0,4,1,6.454112622122921e-07
1,5,1,7.300048423530825e-07
2,6,1,7.805705308783217e-07
3,7,1,1.280459855479421e-06
4,8,1,1.4936881598259788e-06
0,4,1,0.13153021037578583
1,5,1,0.1685287058353424
2,6,1,0.22285403311252594
3,7,1,0.33167192339897156
4,8,1,0.5676862001419067
0,4,1,4.549127083919302e-07
0,4,1,4.549127083919302e-07
1,5,1,5.054328084952431e-07
0,4,1,4.549127083919302e-07
1,5,1,5.054328084952431e-07
2,6,1,7.963412258504832e-07
0,4,1,4.549127083919302e-07
1,5,1,5.054328084952431e-07
2,6,1,7.963412258504832e-07
3,7,1,1.2587732953761588e-06
0,4,1,4.549127083919302e-07
1,5,1,5.054328084952431e-07
2,6,1,7.963412258504832e-07
3,7,1,1.2587732953761588e-06
4,8,1,1.6731820551285637e-06
0,4,1,2.4755667027420714e-07
0,4,1,2.4755667027420714e-07
1,5,1,5.903380611016473e-07
0,4,1,0.10377278923988342
1,5,1,0.14844626188278198
2,6,1,0.2526734173297882
3,7,1,0.3620302975177765
4,8,1,0.6507652997970581
0,4,1,2.4755667027420714e-07
1,5,1,5.903380611016473e-07
2,6,1,9.95593836705666e-07
0,4,1,2.4755667027420714e-07
1,5,1,5.903380611016473e-07
2,6,1,9.95593836705666e-07
3,7,1,1.3500156228474225e-06
0,4,1,2.4755667027420714e-07
1,5,1,5.903380611016473e-07
2,6,1,9.95593836705666e-07
3,7,1,1.3500156228474225e-06
4,8,1,1.4111328709986992e-06
0,4,1,2.580956959263858e-07
0,4,1,2.580956959263858e-07
1,5,1,3.573173046333977e-07
0,4,1,2.580956959263858e-07
1,5,1,3.573173046333977e-07
2,6,1,6.976544568715326e-07
0,4,1,0.10743945837020874
1,5,1,0.15252937376499176
2,6,1,0.2039775550365448
3,7,1,0.31965333223342896
4,8,1,0.5394138097763062
0,4,1,2.580956959263858e-07
1,5,1,3.573173046333977e-07
2,6,1,6.976544568715326e-07
3,7,1,8.637533710498246e-07
0,4,1,2.580956959263858e-07
1,5,1,3.573173046333977e-07
2,6,1,6.976544568715326e-07
3,7,1,8.637533710498246e-07
4,8,1,1.2039547527820105e-06
0,4,1,3.588674815091508e-07
0,4,1,3.588674815091508e-07
1,5,1,5.356133101486193e-07
0,4,1,3.588674815091508e-07
1,5,1,5.356133101486193e-07
2,6,1,9.156639180218917e-07
0,4,1,3.588674815091508e-07
1,5,1,5.356133101486193e-07
2,6,1,9.156639180218917e-07
3,7,1,1.2516975402832031e-06
0,4,1,3.588674815091508e-07
1,5,1,5.356133101486193e-07
2,6,1,9.156639180218917e-07
3,7,1,1.2516975402832031e-06
4,8,1,1.2755950820064754e-06
0,4,1,0.09854413568973541
1,5,1,0.14792828261852264
2,6,1,0.21881073713302612
3,7,1,0.33121347427368164
4,8,1,0.5637640953063965
0,4,1,7.039517413431895e-07
0,4,1,7.039517413431895e-07
1,5,1,6.750078114237112e-07
0,4,1,7.039517413431895e-07
1,5,1,6.750078114237112e-07
2,6,1,1.0645729844327434e-06
0,4,1,7.039517413431895e-07
1,5,1,6.750078114237112e-07
2,6,1,1.0645729844327434e-06
3,7,1,1.3559238141169772e-06
0,4,1,7.039517413431895e-07
1,5,1,6.750078114237112e-07
2,6,1,1.0645729844327434e-06
3,7,1,1.3559238141169772e-06
4,8,1,1.8176973526351503e-06
0,4,1,3.1715327963866e-07
0,4,1,0.062070995569229126
1,5,1,0.09178438037633896
2,6,1,0.144865944981575
3,7,1,0.2483447939157486
4,8,1,0.4260016083717346
0,4,1,3.1715327963866e-07
1,5,1,4.161667845892225e-07
0,4,1,3.1715327963866e-07
1,5,1,4.161667845892225e-07
2,6,1,5.057621592641226e-07
0,4,1,3.1715327963866e-07
1,5,1,4.161667845892225e-07
2,6,1,5.057621592641226e-07
3,7,1,7.177349630183016e-07
0,4,1,3.1715327963866e-07
1,5,1,4.161667845892225e-07
2,6,1,5.057621592641226e-07
3,7,1,7.177349630183016e-07
4,8,1,1.0778392152133165e-06
0,4,1,3.8477037378470413e-07
0,4,1,0.09773247689008713
1,5,1,0.13949686288833618
2,6,1,0.23356571793556213
3,7,1,0.3765067458152771
4,8,1,0.7113147974014282
0,4,1,3.8477037378470413e-07
1,5,1,3.381611577424337e-07
0,4,1,3.8477037378470413e-07
1,5,1,3.381611577424337e-07
2,6,1,9.75997636487591e-07
0,4,1,3.8477037378470413e-07
1,5,1,3.381611577424337e-07
2,6,1,9.75997636487591e-07
3,7,1,1.1965548765147105e-06
0,4,1,3.8477037378470413e-07
1,5,1,3.381611577424337e-07
2,6,1,9.75997636487591e-07
3,7,1,1.1965548765147105e-06
4,8,1,1.2783772262991988e-06
0,4,1,1.611807078916172e-07
0,4,1,1.611807078916172e-07
1,5,1,2.015791693565916e-07
0,4,1,0.10142133384943008
1,5,1,0.13413278758525848
2,6,1,0.17770379781723022
3,7,1,0.27238795161247253
4,8,1,0.4631752669811249
0,4,1,1.611807078916172e-07
1,5,1,2.015791693565916e-07
2,6,1,3.851308747471194e-07
0,4,1,1.611807078916172e-07
1,5,1,2.015791693565916e-07
2,6,1,3.851308747471194e-07
3,7,1,5.81718097691919e-07
0,4,1,1.611807078916172e-07
1,5,1,2.015791693565916e-07
2,6,1,3.851308747471194e-07
3,7,1,5.81718097691919e-07
4,8,1,8.172577281584381e-07
0,4,1,3.87143529678724e-07
0,4,1,3.87143529678724e-07
1,5,1,4.329037324168894e-07
0,4,1,3.87143529678724e-07
1,5,1,4.329037324168894e-07
2,6,1,5.711248149964376e-07
0,4,1,3.87143529678724e-07
1,5,1,4.329037324168894e-07
2,6,1,5.711248149964376e-07
3,7,1,8.215933462452085e-07
0,4,1,0.13403843343257904
1,5,1,0.1769261211156845
2,6,1,0.23320893943309784
3,7,1,0.33154478669166565
4,8,1,0.5953803658485413
0,4,1,3.87143529678724e-07
1,5,1,4.329037324168894e-07
2,6,1,5.711248149964376e-07
3,7,1,8.215933462452085e-07
4,8,1,8.534086646250216e-07
0,4,1,6.011468940414488e-07
0,4,1,6.011468940414488e-07
1,5,1,6.440336619562004e-07
0,4,1,6.011468940414488e-07
1,5,1,6.440336619562004e-07
2,6,1,1.0595553021630622e-06
0,4,1,6.011468940414488e-07
1,5,1,6.440336619562004e-07
2,6,1,1.0595553021630622e-06
3,7,1,1.2032168115183595e-06
0,4,1,6.011468940414488e-07
1,5,1,6.440336619562004e-07
2,6,1,1.0595553021630622e-06
3,7,1,1.2032168115183595e-06
4,8,1,1.5260418422258226e-06
0,4,1,0.1286052167415619
1,5,1,0.19139902293682098
2,6,1,0.28246980905532837
3,7,1,0.4537452459335327
4,8,1,0.8199360370635986
0,4,1,4.27743799491509e-07
0,4,1,4.27743799491509e-07
1,5,1,7.745737775621819e-07
0,4,1,4.27743799491509e-07
1,5,1,7.745737775621819e-07
2,6,1,1.0185245855609537e-06
0,4,1,4.27743799491509e-07
1,5,1,7.745737775621819e-07
2,6,1,1.0185245855609537e-06
3,7,1,1.3647380683323718e-06
0,4,1,4.27743799491509e-07
1,5,1,7.745737775621819e-07
2,6,1,1.0185245855609537e-06
3,7,1,1.3647380683323718e-06
4,8,1,1.710975197966036e-06
0,4,1,0.0707983672618866
1,5,1,0.1036931648850441
2,6,1,0.1449497491121292
3,7,1,0.2263680100440979
4,8,1,0.37249642610549927
0,4,1,2.2202230809398316e-07
0,4,1,2.2202230809398316e-07
1,5,1,2.1152301599158818e-07
0,4,1,2.2202230809398316e-07
1,5,1,2.1152301599158818e-07
2,6,1,5.144678425494931e-07
0,4,1,2.2202230809398316e-07
1,5,1,2.1152301599158818e-07
2,6,1,5.144678425494931e-07
3,7,1,7.077659347487497e-07
0,4,1,2.2202230809398316e-07
1,5,1,2.1152301599158818e-07
2,6,1,5.144678425494931e-07
3,7,1,7.077659347487497e-07
4,8,1,7.562981636510813e-07
0,4,1,0.08323442935943604
1,5,1,0.11806828528642654
2,6,1,0.1730850338935852
3,7,1,0.2851403057575226
4,8,1,0.5166687369346619
0,4,1,4.784641873811779e-07
0,4,1,4.784641873811779e-07
1,5,1,4.865177629653772e-07
0,4,1,4.784641873811779e-07
1,5,1,4.865177629653772e-07
2,6,1,8.855854503053706e-07
0,4,1,4.784641873811779e-07
1,5,1,4.865177629653772e-07
2,6,1,8.855854503053706e-07
3,7,1,1.724419121273968e-06
0,4,1,4.784641873811779e-07
1,5,1,4.865177629653772e-07
2,6,1,8.855854503053706e-07
3,7,1,1.724419121273968e-06
4,8,1,1.2601836942849332e-06
0,4,1,0.13288281857967377
1,5,1,0.1938396543264389
2,6,1,0.2939614951610565
3,7,1,0.4280009865760803
4,8,1,0.8347782492637634
0,4,1,2.430305983125436e-07
0,4,1,2.430305983125436e-07
1,5,1,4.588009119288472e-07
0,4,1,2.430305983125436e-07
1,5,1,4.588009119288472e-07
2,6,1,7.662153507226321e-07
0,4,1,2.430305983125436e-07
1,5,1,4.588009119288472e-07
2,6,1,7.662153507226321e-07
3,7,1,7.725644763922901e-07
0,4,1,2.430305983125436e-07
1,5,1,4.588009119288472e-07
2,6,1,7.662153507226321e-07
3,7,1,7.725644763922901e-07
4,8,1,1.1387451195332687e-06
0,4,1,0.15593589842319489
1,5,1,0.18172840774059296
2,6,1,0.2527431845664978
3,7,1,0.3549945652484894
4,8,1,0.5805462598800659
0,4,1,1.0616489589665434e-06
0,4,1,1.0616489589665434e-06
1,5,1,9.95593836705666e-07
0,4,1,1.0616489589665434e-06
1,5,1,9.95593836705666e-07
2,6,1,1.3085900718579069e-06
0,4,1,1.0616489589665434e-06
1,5,1,9.95593836705666e-07
2,6,1,1.3085900718579069e-06
3,7,1,1.5859764062042814e-06
0,4,1,1.0616489589665434e-06
1,5,1,9.95593836705666e-07
2,6,1,1.3085900718579069e-06
3,7,1,1.5859764062042814e-06
4,8,1,2.20134074879752e-06
0,4,1,0.09244731068611145
1,5,1,0.12808696925640106
2,6,1,0.18305610120296478
3,7,1,0.3066871464252472
4,8,1,0.5343011021614075
0,4,1,4.009492329259956e-07
0,4,1,4.009492329259956e-07
1,5,1,3.7401616737042787e-07
0,4,1,4.009492329259956e-07
1,5,1,3.7401616737042787e-07
2,6,1,7.577647238576901e-07
0,4,1,4.009492329259956e-07
1,5,1,3.7401616737042787e-07
2,6,1,7.577647238576901e-07
3,7,1,7.598131332997582e-07
0,4,1,4.009492329259956e-07
1,5,1,3.7401616737042787e-07
2,6,1,7.577647238576901e-07
3,7,1,7.598131332997582e-07
4,8,1,9.812163170863641e-07
0,4,1,0.10677556693553925
1,5,1,0.15935848653316498
2,6,1,0.22920136153697968
3,7,1,0.371865451335907
4,8,1,0.6626506447792053
0,4,1,2.920019426255749e-07
0,4,1,2.920019426255749e-07
1,5,1,4.61695606190915e-07
0,4,1,2.920019426255749e-07
1,5,1,4.61695606190915e-07
2,6,1,6.371008680616796e-07
0,4,1,2.920019426255749e-07
1,5,1,4.61695606190915e-07
2,6,1,6.371008680616796e-07
3,7,1,9.05667036477098e-07
0,4,1,2.920019426255749e-07
1,5,1,4.61695606190915e-07
2,6,1,6.371008680616796e-07
3,7,1,9.05667036477098e-07
4,8,1,1.122246430895757e-06
0,4,1,3.7043699308014766e-07
0,4,1,3.7043699308014766e-07
1,5,1,5.026795975027198e-07
0,4,1,3.7043699308014766e-07
1,5,1,5.026795975027198e-07
2,6,1,8.714313253221917e-07
0,4,1,0.04952238127589226
1,5,1,0.06892234832048416
2,6,1,0.11184106767177582
3,7,1,0.1951749175786972
4,8,1,0.3184832036495209
0,4,1,3.7043699308014766e-07
1,5,1,5.026795975027198e-07
2,6,1,8.714313253221917e-07
3,7,1,9.362863124806609e-07
0,4,1,3.7043699308014766e-07
1,5,1,5.026795975027198e-07
2,6,1,8.714313253221917e-07
3,7,1,9.362863124806609e-07
4,8,1,1.4575742852684925e-06
0,4,1,6.959018037377973e-07
0,4,1,6.959018037377973e-07
1,5,1,6.896517561472137e-07
0,4,1,6.959018037377973e-07
1,5,1,6.896517561472137e-07
2,6,1,1.307571551478759e-06
0,4,1,6.959018037377973e-07
1,5,1,6.896517561472137e-07
2,6,1,1.307571551478759e-06
3,7,1,1.0132789611816406e-06
0,4,1,0.11101013422012329
1,5,1,0.1647934764623642
2,6,1,0.22944286465644836
3,7,1,0.30115270614624023
4,8,1,0.489705890417099
0,4,1,6.959018037377973e-07
1,5,1,6.896517561472137e-07
2,6,1,1.307571551478759e-06
3,7,1,1.0132789611816406e-06
4,8,1,1.8245253841087106e-06
0,4,1,4.927532586407324e-07
0,4,1,4.927532586407324e-07
1,5,1,3.111453850124235e-07
0,4,1,4.927532586407324e-07
1,5,1,3.111453850124235e-07
2,6,1,5.297776510815311e-07
0,4,1,4.927532586407324e-07
1,5,1,3.111453850124235e-07
2,6,1,5.297776510815311e-07
3,7,1,1.2157009905422456e-06
0,4,1,4.927532586407324e-07
1,5,1,3.111453850124235e-07
2,6,1,5.297776510815311e-07
3,7,1,1.2157009905422456e-06
4,8,1,1.5713484344814788e-06
0,4,1,0.09945476800203323
1,5,1,0.1270413100719452
2,6,1,0.18406373262405396
3,7,1,0.27299121022224426
4,8,1,0.4492221474647522
0,4,1,3.440200089244172e-07
0,4,1,3.440200089244172e-07
1,5,1,2.910498437813658e-07
0,4,1,3.440200089244172e-07
1,5,1,2.910498437813658e-07
2,6,1,3.35855105504379e-07
0,4,1,3.440200089244172e-07
1,5,1,2.910498437813658e-07
2,6,1,3.35855105504379e-07
3,7,1,9.358118973068486e-07
0,4,1,3.440200089244172e-07
1,5,1,2.910498437813658e-07
2,6,1,3.35855105504379e-07
3,7,1,9.358118973068486e-07
4,8,1,1.1340557648509275e-06
0,4,1,0.07578758895397186
1,5,1,0.11745542287826538
2,6,1,0.19826266169548035
3,7,1,0.27531081438064575
4,8,1,0.5807151198387146
0,4,1,6.237164029698761e-07
0,4,1,6.237164029698761e-07
1,5,1,4.928659222969145e-07
0,4,1,6.237164029698761e-07
1,5,1,4.928659222969145e-07
2,6,1,8.611788189227809e-07
0,4,1,6.237164029698761e-07
1,5,1,4.928659222969145e-07
2,6,1,8.611788189227809e-07
3,7,1,1.1920928955078125e-06
0,4,1,6.237164029698761e-07
1,5,1,4.928659222969145e-07
2,6,1,8.611788189227809e-07
3,7,1,1.1920928955078125e-06
4,8,1,1.211309495374735e-06
0,4,1,3.6010283110954333e-07
0,4,1,0.05742296576499939
1,5,1,0.07261684536933899
2,6,1,0.1416746824979782
3,7,1,0.1811532825231552
4,8,1,0.38738375902175903
0,4,1,3.6010283110954333e-07
1,5,1,3.5388296737437486e-07
0,4,1,3.6010283110954333e-07
1,5,1,3.5388296737437486e-07
2,6,1,5.603312160928908e-07
0,4,1,3.6010283110954333e-07
1,5,1,3.5388296737437486e-07
2,6,1,5.603312160928908e-07
3,7,1,1.0075654017782654e-06
0,4,1,3.6010283110954333e-07
1,5,1,3.5388296737437486e-07
2,6,1,5.603312160928908e-07
3,7,1,1.0075654017782654e-06
4,8,1,7.817075697857945e-07
0,4,1,5.775041245215107e-07
0,4,1,0.13370108604431152
1,5,1,0.15882910788059235
2,6,1,0.19804346561431885
3,7,1,0.2784542143344879
4,8,1,0.4342133700847626
0,4,1,5.775041245215107e-07
1,5,1,5.343682119018922e-07
0,4,1,5.775041245215107e-07
1,5,1,5.343682119018922e-07
2,6,1,8.970449698608718e-07
0,4,1,5.775041245215107e-07
1,5,1,5.343682119018922e-07
2,6,1,8.970449698608718e-07
3,7,1,1.1725613831004011e-06
0,4,1,5.775041245215107e-07
1,5,1,5.343682119018922e-07
2,6,1,8.970449698608718e-07
3,7,1,1.1725613831004011e-06
4,8,1,1.423041339876363e-06
0,4,1,4.349505786649388e-07
0,4,1,4.349505786649388e-07
1,5,1,4.982427981303772e-07
0,4,1,0.08911088109016418
1,5,1,0.11940024793148041
2,6,1,0.15069107711315155
3,7,1,0.23961086571216583
4,8,1,0.4279800355434418
0,4,1,4.349505786649388e-07
1,5,1,4.982427981303772e-07
2,6,1,6.98926385211962e-07
0,4,1,4.349505786649388e-07
1,5,1,4.982427981303772e-07
2,6,1,6.98926385211962e-07
3,7,1,9.396006248607591e-07
0,4,1,4.349505786649388e-07
1,5,1,4.982427981303772e-07
2,6,1,6.98926385211962e-07
3,7,1,9.396006248607591e-07
4,8,1,1.467896709073102e-06
0,4,100,1.3693751096725464
1,5,100,1.8179014921188354
2,6,100,2.5216009616851807
3,7,100,3.6646621227264404
4,8,100,6.190332412719727
0,4,1,4.0862886407921906e-07
0,4,1,4.0862886407921906e-07
1,5,1,4.5783195901094587e-07
0,4,1,0.091312937438488
1,5,1,0.12348108738660812
2,6,1,0.204092338681221
3,7,1,0.34996017813682556
4,8,1,0.6271849274635315
0,4,1,4.0862886407921906e-07
1,5,1,4.5783195901094587e-07
2,6,1,5.740332653658697e-07
0,4,1,4.0862886407921906e-07
1,5,1,4.5783195901094587e-07
2,6,1,5.740332653658697e-07
3,7,1,7.963412258504832e-07
0,4,1,4.0862886407921906e-07
1,5,1,4.5783195901094587e-07
2,6,1,5.740332653658697e-07
3,7,1,7.963412258504832e-07
4,8,1,1.349028366348648e-06
0,4,1,7.112865887393127e-07
0,4,1,7.112865887393127e-07
1,5,1,5.219662284616788e-07
0,4,1,0.07182756066322327
1,5,1,0.08850541710853577
2,6,1,0.13162295520305634
3,7,1,0.23391605913639069
4,8,1,0.43758150935173035
0,4,1,7.112865887393127e-07
1,5,1,5.219662284616788e-07
2,6,1,9.643250677981996e-07
0,4,1,7.112865887393127e-07
1,5,1,5.219662284616788e-07
2,6,1,9.643250677981996e-07
3,7,1,1.0786629900394473e-06
0,4,1,7.112865887393127e-07
1,5,1,5.219662284616788e-07
2,6,1,9.643250677981996e-07
3,7,1,1.0786629900394473e-06
4,8,1,1.61922901042999e-06
0,4,1,6.660669100710948e-07
0,4,1,6.660669100710948e-07
1,5,1,4.6885409688002255e-07
0,4,1,6.660669100710948e-07
1,5,1,4.6885409688002255e-07
2,6,1,7.817075697857945e-07
0,4,1,6.660669100710948e-07
1,5,1,4.6885409688002255e-07
2,6,1,7.817075697857945e-07
3,7,1,1.0670729579942417e-06
0,4,1,6.660669100710948e-07
1,5,1,4.6885409688002255e-07
2,6,1,7.817075697857945e-07
3,7,1,1.0670729579942417e-06
4,8,1,1.1906018926310935e-06
0,4,1,0.060514744371175766
1,5,1,0.07911790907382965
2,6,1,0.1158747524023056
3,7,1,0.1923624575138092
4,8,1,0.37073811888694763
0,4,1,6.809031560806034e-07
0,4,1,6.809031560806034e-07
1,5,1,5.559551254918915e-07
0,4,1,6.809031560806034e-07
1,5,1,5.559551254918915e-07
2,6,1,1.1059031521654106e-06
0,4,1,6.809031560806034e-07
1,5,1,5.559551254918915e-07
2,6,1,1.1059031521654106e-06
3,7,1,1.4453357835009228e-06
0,4,1,6.809031560806034e-07
1,5,1,5.559551254918915e-07
2,6,1,1.1059031521654106e-06
3,7,1,1.4453357835009228e-06
4,8,1,1.8245253841087106e-06
0,4,1,0.10528293997049332
1,5,1,0.17964722216129303
2,6,1,0.22884638607501984
3,7,1,0.3549264669418335
4,8,1,0.632846474647522
0,4,1,5.543552674680541e-07
0,4,1,5.543552674680541e-07
1,5,1,4.919640446132689e-07
0,4,1,5.543552674680541e-07
1,5,1,4.919640446132689e-07
2,6,1,8.082420777100197e-07
0,4,1,5.543552674680541e-07
1,5,1,4.919640446132689e-07
2,6,1,8.082420777100197e-07
3,7,1,1.2825390740545117e-06
0,4,1,5.543552674680541e-07
1,5,1,4.919640446132689e-07
2,6,1,8.082420777100197e-07
3,7,1,1.2825390740545117e-06
4,8,1,1.61922901042999e-06
0,4,1,0.14081095159053802
1,5,1,0.1914459615945816
2,6,1,0.2556658983230591
3,7,1,0.3585279583930969
4,8,1,0.6860061287879944
0,4,1,5.605293154076207e-07
0,4,1,5.605293154076207e-07
1,5,1,6.280623097154603e-07
0,4,1,5.605293154076207e-07
1,5,1,6.280623097154603e-07
2,6,1,9.090929893318389e-07
0,4,1,5.605293154076207e-07
1,5,1,6.280623097154603e-07
2,6,1,9.090929893318389e-07
3,7,1,8.150812504936766e-07
0,4,1,5.605293154076207e-07
1,5,1,6.280623097154603e-07
2,6,1,9.090929893318389e-07
3,7,1,8.150812504936766e-07
4,8,1,1.4453357835009228e-06
0,4,1,0.18081660568714142
1,5,1,0.17846746742725372
2,6,1,0.2321213036775589
3,7,1,0.35415899753570557
4,8,1,0.6205803751945496
0,4,1,6.947840915927372e-07
0,4,1,6.947840915927372e-07
1,5,1,6.98926385211962e-07
0,4,1,6.947840915927372e-07
1,5,1,6.98926385211962e-07
2,6,1,1.1324882507324219e-06
